"ISSCAAP_Group","Taxonomic_Code","Alpha3_Code","Scientific_Name","English_name","French_name","Spanish_name","Arabic_name","Chinese_name","Russian_name","Author","Family","Order","FishStat_Data"
52,"307045000115","KUJ","Conus regius","Royal cone","Cône royale","Cono real","مَخْرُوطِيَّة مَلَكِيَّة","皇后芋螺","","Gmelin 1791","CONIDAE","GASTROPODA","NO"
52,"3070450XXXXX","XUX","Conidae","Cone shells nei","Cônes nca","Conos nep","","","","","CONIDAE","GASTROPODA","NO"
52,"307046000101","BQK","Terebra maculata","Marlinspike","Térèbre épissoire","","","","","(Linnaeus 1758)","TEREBRIDAE","GASTROPODA","NO"
52,"307046000102","BQE","Terebra areolata","Fly spotted auger","Térèbre mouchetée","","","","","(Link 1807)","TEREBRIDAE","GASTROPODA","NO"
52,"307046000103","BQQ","Terebra subulata","Subulate auger","Térèbre subulée","","","","","(Linnaeus 1767)","TEREBRIDAE","GASTROPODA","NO"
52,"307046000201","ULH","Hastula hectica","Sandbeach auger","Térèbre châtaigne","","","","","(Linnaeus 1758)","TEREBRIDAE","GASTROPODA","NO"
52,"3070460XXXXX","JVX","Terebridae","Auger shells nei","Térèbres nca","","","","","","TEREBRIDAE","GASTROPODA","NO"
52,"307047000101","KKX","Architectonica maxima","Giant sundial","Solarium géant","","","","","(Philippi 1849)","ARCHITECTONICIDAE","GASTROPODA","NO"
52,"307047000102","KKR","Architectonica perspectiva","Clear sundial","Solarium clair","","","","","(Linnaeus 1758)","ARCHITECTONICIDAE","GASTROPODA","NO"
52,"307048000101","DBU","Dolabella auricularia","Shoulderblade sea cat","Dolabelle commune","","","","","(Lightfoot 1786)","DOLABELLIDAE","GASTROPODA","NO"
52,"307049000101","EBD","Ellobium aurisjudae","Judas ear cassidula","Auricule de Judas","","","","","(Linnaeus 1758)","MELAMPIDAE","GASTROPODA","NO"
52,"307049000102","EBM","Ellobium aurismidae","Midas ear cassidula","Auricule de Midas","","","","","(Linnaeus 1758)","MELAMPIDAE","GASTROPODA","NO"
52,"307049000201","YHS","Pythia scarabeus","Common pythia","Pythie scarabee","","","","","(Linnaeus 1758)","MELAMPIDAE","GASTROPODA","NO"
52,"307050000101","QPB","Perissodonta mirabilis","Subantarctic struthiolaria","Struthiolaire subantarctique","Strutiolaria subantarctica","","","","(Smith 1875)","STRUTHIOLARIIDAE","GASTROPODA","NO"
52,"307052000101","UDW","Trochita pileus","","","","","","","(Lamarck 1822)","CALYPTRAEIDAE","GASTROPODA","NO"
52,"3070520001XX","UDX","Trochita spp","","","","","","","","CALYPTRAEIDAE","GASTROPODA","YES"
52,"307052000201","DAW","Crepipatella orbiculata","Round slippersnail","","","","","","(Dall 1919)","CALYPTRAEIDAE","GASTROPODA","NO"
52,"3070520002XX","DAX","Crepipatella spp","","","","","","","","CALYPTRAEIDAE","GASTROPODA","NO"
52,"307053000101","DAL","Calliostoma turnerarum","","","","","","","(Powell 1964)","CALLIOSTOMATIDAE","GASTROPODA","NO"
52,"307055000101","JQG","Bullacta exarata","Korean mud snail","","","","泥螺","","(Philippi 1849)","HAMINOEIDAE","GASTROPODA","NO"
52,"307056000101","WPZ","Pomacea urceus","","","","","","","(Muller 1774)","AMPULLARIIDAE","GASTROPODA","NO"
52,"307056000201","ZQG","Pila globosa","Common Indian apple snail","","","","","","(Swainson 1822)","AMPULLARIIDAE","GASTROPODA","NO"
52,"307057000101","DQH","Pusillina tumidula","","","","","","","(G. O. Sars 1878)","RISSOOIDAE","GASTROPODA","NO"
52,"307058000101","NBL","Melanella alba","","","","","","","(da Costa 1778)","EULIMIDAE","GASTROPODA","NO"
52,"3070580XXXXX","ZLX","Eulimidae","","","","","","","R. A. Philippi 1853","EULIMIDAE","GASTROPODA","NO"
52,"307060000101","IPE","Epitonium clathrus","European wentletrap","","","","","","(Linnaeus 1758)","EPITONIIDAE","GASTROPODA","NO"
52,"3070600XXXXX","ZLL","Epitoniidae","Wentletraps","","","","","","S. S. Berry 1910 (1812)","EPITONIIDAE","GASTROPODA","NO"
52,"307062000101","FEM","Acteon tornatilis","European acteon","","","","","","(Linnaeus 1758)","ACTEONIDAE","GASTROPODA","NO"
52,"307063000101","OZH","Margarites helicinus","","","","","","","(Phipps 1774)","MARGARITIDAE","GASTROPODA","NO"
52,"307064000101","JIR","Colus gracilis","Slender colus","","","","","","(da Costa 1778)","COLIDAE","GASTROPODA","NO"
52,"307064000102","JIS","Colus islandicus","Islandic colus","","","","","","(Mohr 1786)","COLIDAE","GASTROPODA","NO"
52,"307064000103","JIT","Colus jeffreysianus","Jeffrey's colus","","","","","","(P. Fischer 1868)","COLIDAE","GASTROPODA","NO"
52,"307067000101","FPT","Philine aperta","Open-shelled paperbubble","","","","","","(Linnaeus 1767)","PHILINIDAE","GASTROPODA","NO"
52,"307068000101","GXZ","Pleurobranchus membranaceus","","","","","","","(Montagu 1816)","PLEUROBRANCHIDAE","GASTROPODA","NO"
52,"307069000101","JTR","Scaphander lignarius","Woody canoe-bubblesnail","","","","","","(Linnaeus 1758)","SCAPHANDRIDAE","GASTROPODA","NO"
52,"307070000101","TWZ","Trivia arctica","Northern cowrie","Porcelaine puce","Porcelanita","","","","(Pulteney 1799)","TRIVIIDAE","GASTROPODA","NO"
52,"3070700XXXXX","ZRI","Triviidae","Bean cowries","","","","","","Troschel 1863","TRIVIIDAE","GASTROPODA","NO"
52,"307071000102","AZG","Argobuccinum argus","","","Caracol palo palo","","","","Gmelin 1791","CYMATIIDAE","GASTROPODA","NO"
52,"3070710001XX","ZJN","Argobuccinum spp","","","","","","","Herrmannsen 1846","CYMATIIDAE","GASTROPODA","NO"
52,"307071000302","KMU","Cymatium cutaceum","Cuticle-clad triton","Triton cutacé","Triton levantino","سمندل الماء كُتِكل كلاد","波纹嵌螺","","(Linnaeus 1767)","CYMATIIDAE","GASTROPODA","NO"
52,"307071000303","KMR","Cymatium parthenopus","Neapolitan triton","Triton napolitain","Triton napolitano","سمندل الماء نابوليتان","纯洁嵌螺","","(von Salis 1793)","CYMATIIDAE","GASTROPODA","YES"
52,"307071000304","YMM","Cymatium muricinum","Shortneck triton","Triton bosselé","","","","","(Roding 1798)","CYMATIIDAE","GASTROPODA","NO"
52,"307071000305","YMN","Cymatium nicobaricum","Nicobar hairy triton","Triton bouch-d'or","","","","","(Roding 1798)","CYMATIIDAE","GASTROPODA","NO"
52,"307071000306","YMJ","Cymatium aquatile","Aquatile hairy triton","Triton aquatile","","","","","(Reeve 1844)","CYMATIIDAE","GASTROPODA","NO"
52,"307071000307","YUI","Cymatium intermedium","Intermediate hairy triton","Triton intermediaire","","","","","(Pease 1869)","CYMATIIDAE","GASTROPODA","NO"
52,"307071000308","YUL","Cymatium lotorium","Black-spotted triton","Triton tacheté","","","","","(Linnaeus 1758)","CYMATIIDAE","GASTROPODA","NO"
52,"307071000309","YUJ","Cymatium pileare","Common hairy triton","Triton poilu","","","","","(Linnaeus 1758)","CYMATIIDAE","GASTROPODA","NO"
52,"307071000310","YUY","Cymatium pyrum","Pear triton","Triton poire","","","","","(Linnaeus 1758)","CYMATIIDAE","GASTROPODA","NO"
52,"307071000311","YJF","Cymatium femorale","Angular triton","Triton anguleux","Triton anguloso","","","","(Linnaeus 1758)","CYMATIIDAE","GASTROPODA","NO"
52,"307071000501","FEW","Fusitriton oregonensis","Oregon triton","","","","","","(Redfield 1848)","CYMATIIDAE","GASTROPODA","NO"
52,"307071000502","FMB","Fusitriton magellanicus","","","","","","","(Röding 1798)","CYMATIIDAE","GASTROPODA","NO"
52,"3070710005XX","FEX","Fusitriton spp","","","","","","","","CYMATIIDAE","GASTROPODA","NO"
52,"307071000701","KMO","Monoplex corrugatus","Corrugated triton","Triton froncé","Triton fruncido","سَمَنْدَل الماء مُغَضَّن","角质膜嵌螺","","(Lamarck 1822)","CYMATIIDAE","GASTROPODA","NO"
52,"3070710XXXXX","ZLC","Cymatiidae","Rock whelks","","","","","","Cuvier 1830","CYMATIIDAE","GASTROPODA","NO"
52,"3070720XXXXX","ZJY","Cancellariidae","Nutmeg snails","","","","","","Forbes & Hanley 1851","CANCELLARIIDAE","GASTROPODA","NO"
52,"3070740XXXXX","ZNF","Liotiidae","","","","","","","Gray 1850","LIOTIIDAE","GASTROPODA","NO"
52,"3070750XXXXX","ZNJ","Marginellidae","Marginellas","","","","","","J. Fleming 1828","MARGINELLIDAE","GASTROPODA","NO"
52,"307076000101","ZIW","Amphidromus javanicus","","","","","","","(G. B. Sowerby I 1833)","CAMAENIDAE","GASTROPODA","NO"
52,"3070770XXXXX","ZQD","Phasianellidae","Pheasant shells","","","","","","Swainson 1840","PHASIANELLIDAE","GASTROPODA","NO"
52,"3070XXXXXXXX","GAS","Gastropoda","Gastropods nei","Gastropodes nca","Gasterópodos nep","","","","","","GASTROPODA","YES"
52,"307154000101","KSH","Doris kerguelenensis","","","","","","","(Bergh 1884)","DORIDIDAE","NUDIBRANCHIA","NO"
52,"307154000102","KVU","Doris pseudoargus","Sea lemon","Citron de mer","","","","","Rapp 1827","DORIDIDAE","NUDIBRANCHIA","NO"
52,"307159000101","JII","Tritonia hombergii","","","","","","","Cuvier 1803","TRITONIIDAE","NUDIBRANCHIA","NO"
52,"307161000101","KPZ","Acanthodoris pilosa","Thorny doris","Doris épineux","","","","","(Abildgaard [in Müller] 1789)","ONCHIDORIDIDAE","NUDIBRANCHIA","NO"
52,"307165000101","EZD","Dendronotus frondosus","Bushy-backed nudibranch","Nudibranche hérissé","","","","","(Ascanius 1774)","DENDRONOTIDAE","NUDIBRANCHIA","NO"
52,"307166000101","FCF","Facelina auriculata","Slender facelina","","","","","","(Müller 1776)","FACELINIDAE","NUDIBRANCHIA","NO"
53,"316007000101","KNP","Alectryonella plicatula","Fingerprint oyster","Huître plicatule","","","","","(Gmelin 1791)","OSTREIDAE","BIVALVIA","NO"
53,"316007000201","OGQ","Ostrea angasi","Australian mud oyster","","","","","","Sowerby 1871","OSTREIDAE","BIVALVIA","NO"
53,"316007000202","OAH","Ostrea atherstonei","Red flat oyster","","","","","","Newton 1913","OSTREIDAE","BIVALVIA","NO"
53,"316007000203","OCH","Ostrea chilensis","Chilean oyster","Huître chilienne","Ostra chilena","","","","Philippi 1845","OSTREIDAE","BIVALVIA","YES"
53,"316007000204","ODW","Ostrea denselamellosa","Japanese flat oyster","","","","","","Lischke 1869","OSTREIDAE","BIVALVIA","NO"
53,"316007000205","OYF","Ostrea edulis","European flat oyster","Huître plate européenne","Ostra europea","","","","Linnaeus 1758","OSTREIDAE","BIVALVIA","YES"
53,"316007000206","OFO","Ostrea lurida","Yaquina oyster","Huître plate yaquina","Ostra yaquina","محارة مسطحة بلدية","希腊牡蛎","","Carpenter 1864","OSTREIDAE","BIVALVIA","NO"
53,"316007000207","OBF","Ostrea puelchana","","","","","","","d'Orbigny 1842","OSTREIDAE","BIVALVIA","NO"
53,"316007000223","YKG","Ostrea angelica","Angel oyster","Huître des anges","Ostra de los ángeles","محارة الملائكة","多角香牡蛎","","(Rochebrune 1895)","OSTREIDAE","BIVALVIA","NO"
53,"316007000234","OYH","Ostrea conchaphila","Olympia oyster","Huître plate Olympie","Ostra Olimpia","","","","(Carpenter 1857)","OSTREIDAE","BIVALVIA","YES"
53,"316007000235","OAQ","Ostrea equestris","Crested oyster","","","","","","(Say 1834)","OSTREIDAE","BIVALVIA","NO"
53,"3160070002XX","OYX","Ostrea spp","Flat oysters nei","Huîtres plates nca","Ostras nep","","","","","OSTREIDAE","BIVALVIA","YES"
53,"316007000302","OAK","Saccostrea kegaki","Kegaki oyster","","","","","","Torigoe & Inaba 1981","OSTREIDAE","BIVALVIA","NO"
53,"316007000303","KOM","Saccostrea malabonensis","Philippines hooded oyster","","","","","","(Faustino 1932)","OSTREIDAE","BIVALVIA","NO"
53,"316007000304","KOX","Saccostrea mordax","Coral rock oyster","","","","","","(Gould 1850)","OSTREIDAE","BIVALVIA","NO"
53,"316007000305","KOU","Saccostrea palmula","Palmate oyster","Huître palmée","Ostra palmada","محارة راحية القدمين","帕尔囊牡蛎","","(Carpenter 1857)","OSTREIDAE","BIVALVIA","NO"
